"id","appID","day","data","user_id","lite"
"1","1","2017-10-23","{""breaks"":1,""periods"":4245000}","29","f"
"2","1","2017-10-18","{""breaks"":2,""periods"":28155000}","28","f"
"3","2","2017-10-19","{""breaks"":-2,""periods"":-28155000}","28","f"
"4","1","2017-10-24","{""breaks"":2,""periods"":18570000}","27","t"
"5","1","2017-10-24","{""breaks"":1,""periods"":0}","25","f"
"6","2","2017-10-24","{""breaks"":-1,""periods"":-4245000}","29","f"
"7","1","2017-10-25","{""breaks"":1,""periods"":21345000}","29","t"
"8","2","2017-10-26","{""breaks"":-1,""periods"":-21345000}","29","t"
"9","1","2017-10-27","{""breaks"":0,""periods"":-208740000}","31","t"
"10","1","2017-10-27","{""breaks"":5,""periods"":-40665000}","30","t"
"11","1","2017-10-28","{""breaks"":2,""periods"":8115000}","29","f"
"12","2","2017-10-28","{""breaks"":0,""periods"":-47625000}","31","t"
"13","2","2017-10-29","{""type"":""firstuse""}","29","f"
"14","1","2017-10-30","{""breaks"":4,""periods"":0}","32","t"
"15","2","2017-10-30","{""breaks"":2,""periods"":0}","30","t"
"16","3","2017-10-30","{""breaks"":0,""periods"":-17670000}","29","f"
"17","3","2017-10-31","{""breaks"":10,""periods"":47280000}","30","t"
"18","1","2017-10-31","{""breaks"":2,""periods"":60570000}","34","t"
"19","2","2017-11-01","{""breaks"":0,""periods"":-71070000}","32","t"
"20","3","2017-11-01","{""breaks"":0,""periods"":-32115000}","31","t"
"21","2","2017-11-01","{""breaks"":3,""periods"":-30600000}","34","t"
"22","4","2017-11-01","{""breaks"":-11,""periods"":-35670000}","30","t"
"23","1","2017-11-01","{""breaks"":0,""periods"":-116925000}","33","t"
"24","2","2017-11-02","{""breaks"":4,""periods"":0}","33","t"
"25","1","2017-11-02","{""breaks"":4,""periods"":5145000}","35","t"
"26","4","2017-11-02","{""breaks"":0,""periods"":-28500000}","31","t"
"27","5","2017-11-02","{""breaks"":1,""periods"":1035000}","30","t"
"28","1","2017-11-03","{""breaks"":1,""periods"":8010000}","35","t"
"29","1","2017-11-03","{""breaks"":2,""periods"":0}","39","t"
"30","6","2017-11-03","{""breaks"":0,""periods"":-5310000}","30","t"
"31","7","2017-11-04","{""breaks"":-2,""periods"":-7335000}","30","t"
"32","1","2017-11-04","{""breaks"":0,""periods"":-28290000}","30","f"
"33","2","2017-11-04","{""breaks"":-1,""periods"":-8010000}","35","t"
"34","3","2017-11-06","{""breaks"":4,""periods"":0}","35","t"
"35","2","2017-11-06","{""breaks"":1,""periods"":21645000}","39","t"
"36","3","2017-11-06","{""breaks"":4,""periods"":0}","33","t"
"37","1","2017-11-06","{""breaks"":1,""periods"":3630000}","31","f"
"38","1","2017-11-06","{""breaks"":1,""periods"":0}","29","t"
"39","1","2017-11-07","{""breaks"":2,""periods"":0}","41","f"
"40","1","2017-11-07","{""breaks"":2,""periods"":-44385000}","32","t"
"41","2","2017-11-07","{""breaks"":0,""periods"":-3630000}","31","f"
"42","4","2017-11-08","{""breaks"":0,""periods"":-4425000}","35","t"
"43","3","2017-11-08","{""breaks"":0,""periods"":-24465000}","39","t"
"44","2","2017-11-07","{""breaks"":1,""periods"":19350000}","30","f"
"45","3","2017-11-08","{""breaks"":-1,""periods"":-19350000}","30","f"
"46","3","2017-11-09","{""type"":""firstuse""}","31","f"
"47","1","2017-11-09","{""breaks"":1,""periods"":0}","37","f"
"48","1","2017-11-09","{""breaks"":3,""periods"":0}","32","f"
"49","1","2017-11-09","{""breaks"":1,""periods"":0}","38","f"
"50","4","2017-11-10","{""type"":""firstuse""}","30","f"
"51","4","2017-11-10","{""breaks"":0,""periods"":-14535000}","31","f"
"52","2","2017-11-10","{""breaks"":2,""periods"":-255000}","41","f"
"53","4","2017-11-10","{""breaks"":1,""periods"":-3135000}","39","t"
"54","3","2017-11-11","{""breaks"":-2,""periods"":-3990000}","41","f"
"55","5","2017-11-11","{""breaks"":-2,""periods"":-6255000}","31","f"
"56","5","2017-11-11","{""breaks"":-1,""periods"":-3735000}","39","t"
"57","5","2017-11-11","{""breaks"":0,""periods"":-26535000}","30","f"
"58","2","2017-11-10","{""breaks"":2,""periods"":0}","32","f"
"59","1","2017-11-10","{""breaks"":2,""periods"":18075000}","35","f"
"60","2","2017-11-11","{""breaks"":-2,""periods"":-18075000}","35","f"
"61","2","2017-11-11","{""breaks"":-1,""periods"":-8625000}","37","f"
"62","4","2017-11-13","{""breaks"":1,""periods"":8220000}","41","f"
"63","6","2017-11-13","{""breaks"":2,""periods"":0}","39","t"
"64","1","2017-11-13","{""breaks"":5,""periods"":0}","42","t"
"65","3","2017-11-13","{""breaks"":7,""periods"":0}","35","f"
"66","5","2017-11-14","{""breaks"":-1,""periods"":-3060000}","41","f"
"67","7","2017-11-14","{""breaks"":1,""periods"":0}","39","t"
"68","1","2017-11-14","{""breaks"":2,""periods"":0}","3","f"
"69","2","2017-11-14","{""breaks"":0,""periods"":-6870000}","38","f"
"70","6","2017-11-15","{""breaks"":3,""periods"":17505000}","41","f"
"71","3","2017-11-15","{""breaks"":0,""periods"":-21510000}","38","f"
"72","4","2017-11-15","{""breaks"":2,""periods"":-4320000}","35","f"
"73","7","2017-11-16","{""type"":""firstuse""}","41","f"
"74","3","2017-11-16","{""breaks"":0,""periods"":-28020000}","32","f"
"75","4","2017-11-16","{""breaks"":2,""periods"":13830000}","38","f"
"76","1","2017-11-16","{""breaks"":2,""periods"":0}","30","f"
"77","1","2017-11-17","{""breaks"":2,""periods"":0}","39","f"
"78","2","2017-11-18","{""breaks"":0,""periods"":-11655000}","30","f"
"79","5","2017-11-17","{""breaks"":-2,""periods"":-9615000}","38","f"
"80","6","2017-11-18","{""breaks"":0,""periods"":-4215000}","38","f"
"81","5","2017-11-18","{""breaks"":-2,""periods"":-9645000}","35","f"
"82","2","2017-11-16","{""breaks"":1,""periods"":6570000}","42","t"
"83","3","2017-11-17","{""breaks"":-2,""periods"":-6570000}","42","t"
"84","1","2017-11-20","{""breaks"":1,""periods"":0}","37","f"
"85","2","2017-11-20","{""breaks"":3,""periods"":0}","39","f"
"86","4","2017-11-20","{""breaks"":4,""periods"":4500000}","32","f"
"87","3","2017-11-20","{""breaks"":1,""periods"":13410000}","30","f"
"88","6","2017-11-20","{""breaks"":4,""periods"":0}","35","f"
"89","7","2017-11-20","{""breaks"":1,""periods"":15450000}","38","f"
"90","3","2017-11-21","{""type"":""firstuse""}","39","f"
"91","8","2017-11-21","{""breaks"":1,""periods"":8160000}","41","f"
"92","2","2017-11-21","{""breaks"":1,""periods"":0}","37","f"
"93","4","2017-11-21","{""breaks"":1,""periods"":-13410000}","30","f"
"94","1","2017-11-21","{""breaks"":2,""periods"":7500000}","42","f"
"95","7","2017-11-14","{""breaks"":2,""periods"":165000}","35","f"
"96","1","2017-11-17","{""breaks"":0,""periods"":-15975000}","31","f"
"97","1","2017-11-22","{""breaks"":1,""periods"":0}","32","f"
"98","9","2017-11-22","{""breaks"":2,""periods"":-4275000}","41","f"
"99","8","2017-11-22","{""breaks"":3,""periods"":-5220000}","35","f"
"100","8","2017-11-21","{""breaks"":0,""periods"":-11430000}","38","f"
"101","9","2017-11-23","{""type"":""firstuse""}","38","f"
"102","3","2017-11-23","{""breaks"":5,""periods"":-28410000}","37","f"
"103","4","2017-11-22","{""breaks"":-2,""periods"":-17925000}","39","f"
"104","1","2017-11-24","{""type"":""firstuse""}","29","f"
"105","1","2017-11-23","{""breaks"":3,""periods"":0}","30","f"
"106","2","2017-11-24","{""breaks"":3,""periods"":105000}","32","f"
"107","10","2017-11-24","{""breaks"":0,""periods"":-9780000}","41","f"
"108","2","2017-11-24","{""breaks"":4,""periods"":-15345000}","31","f"
"109","5","2017-11-24","{""breaks"":1,""periods"":12315000}","39","f"
"110","10","2017-11-24","{""breaks"":0,""periods"":-29775000}","38","f"
"111","2","2017-11-25","{""breaks"":-3,""periods"":-8505000}","29","f"
"112","3","2017-11-25","{""breaks"":-4,""periods"":-3900000}","32","f"
"113","4","2017-11-25","{""breaks"":0,""periods"":-40110000}","37","f"
"114","9","2017-11-25","{""breaks"":-2,""periods"":-4005000}","35","f"
"115","2","2017-11-23","{""breaks"":0,""periods"":-12765000}","42","f"
"116","3","2017-11-24","{""breaks"":0,""periods"":-15345000}","42","f"
"117","6","2017-11-25","{""breaks"":-1,""periods"":-12315000}","39","f"
"118","4","2017-11-25","{""breaks"":0,""periods"":-40110000}","37","f"
"119","11","2017-11-27","{""breaks"":2,""periods"":9840000}","41","f"
"120","4","2017-11-27","{""breaks"":2,""periods"":7410000}","32","f"
"121","2","2017-11-27","{""breaks"":3,""periods"":4560000}","30","f"
"122","11","2017-11-27","{""breaks"":5,""periods"":0}","38","f"
"123","4","2017-11-27","{""breaks"":3,""periods"":7395000}","42","f"
"124","10","2017-11-27","{""breaks"":4,""periods"":0}","35","f"
"125","3","2017-11-28","{""type"":""firstuse""}","31","f"
"126","5","2017-11-28","{""breaks"":1,""periods"":-7410000}","32","f"
"127","1","2017-11-28","{""breaks"":1,""periods"":34845000}","29","f"
"128","5","2017-11-28","{""breaks"":2,""periods"":-11730000}","37","f"
"129","5","2017-11-28","{""breaks"":0,""periods"":-1755000}","42","f"
"130","2","2017-11-29","{""type"":""firstuse""}","29","f"
"131","12","2017-11-28","{""breaks"":-2,""periods"":-5205000}","41","f"
"132","13","2017-11-29","{""breaks"":1,""periods"":-1020000}","41","f"
"133","1","2017-11-29","{""breaks"":1,""periods"":9705000}","31","f"
"134","1","2017-11-29","{""breaks"":2,""periods"":0}","29","f"
"135","6","2017-11-30","{""type"":""firstuse""}","37","f"
"136","1","2017-11-29","{""breaks"":3,""periods"":5055000}","30","f"
"137","7","2017-11-29","{""breaks"":0,""periods"":-9645000}","39","f"
"138","2","2017-11-30","{""type"":""firstuse""}","30","f"
"139","6","2017-11-30","{""breaks"":2,""periods"":22785000}","32","f"
"140","11","2017-11-30","{""breaks"":4,""periods"":4260000}","35","f"
"141","2","2017-11-30","{""breaks"":4,""periods"":-5115000}","31","f"
"142","7","2017-12-01","{""type"":""firstuse""}","32","f"
"143","2","2017-11-30","{""breaks"":2,""periods"":3840000}","29","f"
"144","12","2017-11-30","{""breaks"":2,""periods"":-11250000}","38","f"
"145","1","2017-12-01","{""breaks"":1,""periods"":0}","32","f"
"146","3","2017-12-01","{""breaks"":4,""periods"":-3840000}","29","f"
"147","1","2017-12-01","{""breaks"":1,""periods"":0}","30","f"
"148","7","2017-12-02","{""breaks"":0,""periods"":-40560000}","37","f"
"149","13","2017-12-02","{""breaks"":0,""periods"":-19560000}","38","f"
"150","3","2017-12-01","{""breaks"":-2,""periods"":-4590000}","31","f"
"151","12","2017-12-01","{""breaks"":-3,""periods"":-4095000}","35","f"
"152","13","2017-12-02","{""breaks"":-1,""periods"":-4170000}","35","f"
"153","14","2017-12-01","{""breaks"":1,""periods"":-11385000}","41","f"
"154","6","2017-12-01","{""breaks"":-1,""periods"":-45225000}","42","f"
"155","15","2017-12-04","{""breaks"":1,""periods"":3810000}","41","f"
"156","4","2017-12-04","{""breaks"":1,""periods"":8370000}","31","f"
"157","14","2017-12-04","{""breaks"":2,""periods"":0}","38","f"
"158","2","2017-12-04","{""breaks"":3,""periods"":8010000}","32","f"
"159","8","2017-11-30","{""breaks"":0,""periods"":-13620000}","39","f"
"160","9","2017-12-01","{""breaks"":0,""periods"":-35895000}","39","f"
"161","5","2017-12-05","{""breaks"":1,""periods"":-3105000}","31","f"
"162","7","2017-12-05","{""breaks"":5,""periods"":6690000}","42","f"
"163","2","2017-12-05","{""breaks"":2,""periods"":14880000}","30","f"
"164","14","2017-12-04","{""breaks"":3,""periods"":3930000}","35","f"
"165","15","2017-12-05","{""breaks"":-3,""periods"":-3930000}","35","f"
"166","3","2017-12-05","{""breaks"":-2,""periods"":-3180000}","32","f"
"167","1","2017-12-06","{""type"":""firstuse""}","39","f"
"168","4","2017-12-06","{""type"":""firstuse""}","29","f"
"169","5","2017-12-05","{""breaks"":2,""periods"":23685000}","29","f"
"170","6","2017-12-06","{""breaks"":-2,""periods"":-5265000}","31","f"
"171","8","2017-12-06","{""breaks"":1,""periods"":-27210000}","37","f"
"172","16","2017-12-06","{""breaks"":7,""periods"":8385000}","35","f"
"173","15","2017-12-06","{""breaks"":1,""periods"":0}","38","f"
"174","16","2017-12-06","{""breaks"":1,""periods"":21225000}","41","f"
"175","17","2017-12-07","{""breaks"":-3,""periods"":-8385000}","35","f"
"176","3","2017-12-07","{""breaks"":1,""periods"":-13800000}","30","f"
"177","17","2017-12-07","{""breaks"":-1,""periods"":-975000}","41","f"
"178","4","2017-12-08","{""breaks"":-2,""periods"":-20850000}","30","f"
"179","9","2017-12-09","{""breaks"":0,""periods"":-29295000}","37","f"
"180","18","2017-12-08","{""breaks"":0,""periods"":-27165000}","41","f"
"181","19","2017-12-09","{""breaks"":-1,""periods"":-7605000}","41","f"
"182","20","2017-12-11","{""breaks"":3,""periods"":4140000}","41","f"
"183","10","2017-12-11","{""breaks"":1,""periods"":0}","37","f"
"184","7","2017-12-07","{""breaks"":3,""periods"":0}","31","f"
"185","18","2017-12-11","{""breaks"":5,""periods"":0}","35","f"
"186","1","2017-12-11","{""breaks"":2,""periods"":3660000}","39","f"
"187","5","2017-12-11","{""breaks"":2,""periods"":0}","30","f"
"188","21","2017-12-12","{""breaks"":-2,""periods"":-4140000}","41","f"
"189","6","2017-12-12","{""breaks"":2,""periods"":0}","30","f"
"190","11","2017-12-12","{""breaks"":1,""periods"":0}","37","f"
"191","16","2017-12-12","{""breaks"":1,""periods"":0}","38","f"
"192","8","2017-12-07","{""breaks"":0,""periods"":-9015000}","42","f"
"193","9","2017-12-08","{""breaks"":-3,""periods"":-6765000}","42","f"
"194","22","2017-12-13","{""breaks"":1,""periods"":3810000}","41","f"
"195","10","2017-12-13","{""breaks"":2,""periods"":7515000}","42","f"
"196","2","2017-12-13","{""breaks"":-1,""periods"":-4470000}","39","f"
"197","23","2017-12-14","{""breaks"":-2,""periods"":-3810000}","41","f"
"198","8","2017-12-14","{""breaks"":3,""periods"":-11565000}","31","f"
"199","19","2017-12-14","{""breaks"":3,""periods"":-4830000}","35","f"
"200","3","2017-12-14","{""breaks"":0,""periods"":-4125000}","39","f"
"201","4","2017-12-15","{""breaks"":0,""periods"":-5280000}","39","f"
"202","1","2017-12-15","{""breaks"":0,""periods"":-4590000}","30","f"
"203","9","2017-12-15","{""breaks"":-3,""periods"":-105000}","31","f"
"204","10","2017-12-16","{""breaks"":0,""periods"":-11925000}","31","f"
"205","12","2017-12-15","{""breaks"":1,""periods"":0}","37","f"
"206","24","2017-12-15","{""breaks"":2,""periods"":4260000}","41","f"
"207","25","2017-12-16","{""breaks"":-2,""periods"":-4260000}","41","f"
"208","11","2017-12-14","{""breaks"":-1,""periods"":-7515000}","42","f"
"209","17","2017-12-15","{""breaks"":1,""periods"":6180000}","38","f"
"210","18","2017-12-16","{""breaks"":-1,""periods"":-6180000}","38","f"
"211","6","2017-12-08","{""breaks"":2,""periods"":28590000}","29","f"
"212","7","2017-12-09","{""breaks"":-2,""periods"":-28590000}","29","f"
"213","8","2017-12-12","{""breaks"":0,""periods"":-46380000}","29","f"
"214","26","2017-12-18","{""breaks"":1,""periods"":0}","41","f"
"215","2","2017-12-18","{""breaks"":1,""periods"":22785000}","30","f"
"216","20","2017-12-18","{""breaks"":1,""periods"":11415000}","35","f"
"217","12","2017-12-18","{""breaks"":1,""periods"":13005000}","42","f"
"218","21","2017-12-19","{""type"":""firstuse""}","35","f"
"219","27","2017-12-19","{""breaks"":2,""periods"":0}","41","f"
"220","13","2017-12-19","{""breaks"":4,""periods"":-9060000}","42","f"
"221","3","2017-12-19","{""breaks"":0,""periods"":-17190000}","30","f"
"222","11","2017-12-18","{""breaks"":2,""periods"":8865000}","31","f"
"223","12","2017-12-19","{""breaks"":-2,""periods"":-8865000}","31","f"
"224","9","2017-12-19","{""breaks"":1,""periods"":37545000}","29","f"
"225","13","2017-12-20","{""breaks"":4,""periods"":4440000}","31","f"
"226","4","2017-12-20","{""breaks"":-1,""periods"":-5595000}","30","f"
"227","5","2017-12-21","{""breaks"":1,""periods"":43875000}","30","f"
"228","14","2017-12-22","{""breaks"":0,""periods"":-5295000}","31","f"
"229","6","2017-12-22","{""breaks"":-1,""periods"":-41775000}","30","f"
"230","10","2017-12-20","{""breaks"":1,""periods"":40590000}","29","f"
"231","11","2017-12-21","{""breaks"":-2,""periods"":-78135000}","29","f"
"232","12","2017-12-31","{""breaks"":7,""periods"":0}","29","f"
"233","13","2017-12-02","{""breaks"":-6,""periods"":-6990000}","29","f"
"234","14","2017-12-04","{""breaks"":1,""periods"":4890000}","29","f"
"235","15","2018-01-02","{""breaks"":-2,""periods"":-4290000}","29","f"
"236","16","2018-01-03","{""breaks"":3,""periods"":-6330000}","29","f"
"237","17","2018-01-05","{""breaks"":-2,""periods"":-8355000}","29","f"
"238","14","2017-12-20","{""breaks"":-2,""periods"":-3945000}","42","f"
"239","5","2017-12-18","{""breaks"":2,""periods"":0}","39","f"
"240","6","2017-12-20","{""breaks"":2,""periods"":0}","39","f"
"241","4","2017-12-07","{""breaks"":1,""periods"":-4515000}","32","f"
"242","5","2017-12-08","{""breaks"":-2,""periods"":-10995000}","32","f"
"243","6","2018-01-05","{""breaks"":5,""periods"":-10020000}","32","f"
"244","7","2018-01-06","{""breaks"":-5,""periods"":-3945000}","32","f"
"245","28","2017-12-21","{""breaks"":3,""periods"":0}","41","f"
"246","15","2018-01-08","{""type"":""firstuse""}","42","f"
"247","7","2018-01-08","{""breaks"":1,""periods"":13530000}","39","f"
"248","29","2018-01-08","{""breaks"":2,""periods"":8535000}","41","f"
"249","8","2018-01-08","{""breaks"":2,""periods"":8700000}","32","f"
"250","8","2018-01-09","{""breaks"":0,""periods"":-5640000}","39","f"
"251","9","2018-01-09","{""breaks"":1,""periods"":-5085000}","32","f"
"252","30","2018-01-09","{""breaks"":-1,""periods"":-8535000}","41","f"
"253","18","2018-01-08","{""breaks"":3,""periods"":15765000}","29","f"
"254","19","2018-01-09","{""breaks"":-3,""periods"":-24630000}","29","f"
"255","9","2018-01-10","{""breaks"":2,""periods"":630000}","39","f"
"256","1","2018-01-10","{""breaks"":1,""periods"":0}","44","f"
"257","10","2018-01-11","{""breaks"":-3,""periods"":-8520000}","39","f"
"258","10","2018-01-11","{""breaks"":1,""periods"":4845000}","32","f"
"259","1","2018-01-12","{""breaks"":0,""periods"":-13065000}","30","f"
"260","11","2018-01-13","{""breaks"":-2,""periods"":-8625000}","32","f"
"261","11","2018-01-12","{""breaks"":5,""periods"":0}","39","f"
"262","1","2018-01-11","{""type"":""firstuse""}","42","f"
"263","2","2018-01-12","{""breaks"":-1,""periods"":-21225000}","42","f"
"264","31","2018-01-12","{""breaks"":1,""periods"":43830000}","41","f"
"265","32","2018-01-13","{""breaks"":-1,""periods"":-43830000}","41","f"
"266","2","2018-01-15","{""breaks"":1,""periods"":0}","30","f"
"267","12","2018-01-15","{""breaks"":3,""periods"":8820000}","39","f"
"268","12","2018-01-15","{""breaks"":2,""periods"":13140000}","32","f"
"269","3","2018-01-15","{""breaks"":2,""periods"":4785000}","42","f"
"270","13","2018-01-16","{""breaks"":-3,""periods"":-8820000}","39","f"
"272","33","2018-01-16","{""breaks"":0,""periods"":-21180000}","41","f"
"273","1","2018-01-16","{""breaks"":3,""periods"":180000}","29","f"
"274","2","2018-01-12","{""breaks"":0,""periods"":-7365000}","44","f"
"275","2","2018-01-17","{""type"":""firstuse""}","29","f"
"276","3","2018-01-17","{""breaks"":0,""periods"":-9885000}","30","f"
"277","13","2018-01-18","{""type"":""firstuse""}","32","f"
"278","14","2018-01-17","{""breaks"":-2,""periods"":-2940000}","32","f"
"280","14","2018-01-17","{""breaks"":1,""periods"":12840000}","39","f"
"281","15","2018-01-18","{""breaks"":-1,""periods"":-12840000}","39","f"
"282","34","2018-01-18","{""breaks"":0,""periods"":-9630000}","41","f"
"283","4","2018-01-20","{""breaks"":0,""periods"":-23160000}","30","f"
"285","1","2018-01-19","{""breaks"":2,""periods"":0}","32","f"
"286","4","2018-01-19","{""breaks"":0,""periods"":-51465000}","42","f"
"287","3","2018-01-19","{""breaks"":1,""periods"":3915000}","29","f"
"288","4","2018-01-20","{""breaks"":-1,""periods"":-3915000}","29","f"
"289","5","2018-01-18","{""breaks"":-2,""periods"":-9840000}","29","f"
"290","2","2018-01-22","{""breaks"":2,""periods"":13140000}","32","f"
"292","35","2018-01-19","{""breaks"":1,""periods"":-8520000}","41","f"
"293","5","2018-01-23","{""breaks"":0,""periods"":-38220000}","30","f"
"294","36","2018-01-23","{""breaks"":2,""periods"":3705000}","41","f"
